,date,marketcap,price,txVol,meanFee
1733,2017-10-01,7577586720.81,0.197622,20936523.6471,0.00306350258653437
1734,2017-10-02,7901783903.24,0.206077,85160570.0505,0.0036884155901403025
1735,2017-10-03,7791813765.23,0.203209,24967537.5227,0.003396793607596941
1736,2017-10-04,7792158860.18,0.203218,40963093.1884,0.004249850758758941
1737,2017-10-05,8266280464.9,0.215583,103164221.251,0.004532071786816138
1738,2017-10-06,9175544297.39,0.23772600000000002,376260797.185,0.0031190360303862304
1739,2017-10-07,9030303250.8,0.233963,20079367.1258,0.00294132970463469
1740,2017-10-08,9198162223.44,0.238312,83708560.0325,0.0041020702001697655
1741,2017-10-09,10759262248.9,0.278758,184492522.95099998,0.003167364297109522
1742,2017-10-10,9759159136.96,0.252825,74480267.2389,0.004153980480748946
1743,2017-10-11,10061516473.1,0.260658,42101993.6554,0.003103357198159248
1744,2017-10-12,10230895254.5,0.265046,72598229.1731,0.0035234260612152825
1745,2017-10-13,9566803141.01,0.24828499999999998,104793756.63700001,0.004008466508629106
1746,2017-10-14,10062511389.1,0.26115,52700542.0706,0.0022618304261607454
1747,2017-10-15,9923296939.11,0.257537,58766697.2105,0.009654583679654063
1748,2017-10-16,10148667910.4,0.263386,137290123.848,0.0062433126719987795
1749,2017-10-17,9867850054.41,0.256098,153568129.662,0.003858835438521789
1750,2017-10-18,8909108303.14,0.23121599999999998,64747167.1975,0.0036526511488617903
1751,2017-10-19,8408699207.34,0.218229,59942489.1785,0.0032911464151805193
1752,2017-10-20,8287594580.08,0.215086,69397004.7354,0.00382510965150312
1753,2017-10-21,8098905634.31,0.210189,41173873.9353,0.00327274896049847
1754,2017-10-22,8128536387.41,0.21095799999999998,32559176.6593,0.0025027188838828065
1755,2017-10-23,7841322296.96,0.203504,48909234.8162,0.00216743044029653
1756,2017-10-24,7535497472.36,0.19556700000000002,67915930.2988,0.0032402283233452732
1757,2017-10-25,7980382621.16,0.20711300000000002,32531723.0407,0.002798016715810643
1758,2017-10-26,7877541943.76,0.20444400000000001,27481032.8526,0.0024936570412577882
1759,2017-10-27,7847641468.87,0.20366800000000002,25133671.1953,0.002340479229971651
1760,2017-10-28,7806181532.96,0.202592,13598142.8735,0.0023419970510330924
1761,2017-10-29,7758633613.96,0.20135799999999998,22995794.4327,0.0024079080473365542
1762,2017-10-30,7824830797.71,0.203076,18083470.874,0.0021498143050494535
1763,2017-10-31,7798976135.39,0.202405,39345098.8457,0.0022538947054905533
1764,2017-11-01,7715825074.83,0.200247,56628791.4286,0.002822777441728719
1765,2017-11-02,7498083348.04,0.194596,42780744.6058,0.003545106131339981
1766,2017-11-03,7945395982.96,0.20620500000000003,72518735.7688,0.00381324845430026
1767,2017-11-04,8017758213.14,0.208083,23549957.6938,0.0014134052497365274
1768,2017-11-05,7832460042.95,0.203274,23602980.3041,0.0011770432081523853
1769,2017-11-06,7782099321.91,0.201967,32104270.9267,0.00297800475112948
1770,2017-11-07,7902934227.13,0.205103,39884314.0163,0.003058894665570641
1771,2017-11-08,8117631962.8,0.210675,46387949.8972,0.0033822779414869387
1772,2017-11-09,8396446177.96,0.21791100000000002,53912508.4405,0.0038390381193349836
1773,2017-11-10,8409739558.72,0.218256,48576966.453,0.0031459508769299204
1774,2017-11-11,7935493377.56,0.205948,43737202.0203,0.0024070778432726007
1775,2017-11-12,8099868922.6,0.21021399999999998,151319891.407,0.0032496347123906135
1776,2017-11-13,7626935465.65,0.197472,80282102.8049,0.0033494045558483784
1777,2017-11-14,7866667622.45,0.203679,35076517.0456,0.0028337483718083056
1778,2017-11-15,8069751282.2,0.20893699999999998,39680571.8475,0.0031696957060633846
1779,2017-11-16,8213351196.16,0.212655,135318915.355,0.004562047860741872
1780,2017-11-17,8681190291.97,0.224768,129224738.59,0.003002725312423426
1781,2017-11-18,8749900417.69,0.22654699999999997,58484131.0257,0.003224500042608401
1782,2017-11-19,8811426685.29,0.22814,37323207.7749,0.003103047683141197
1783,2017-11-20,8934865450.26,0.231336,69630888.5619,0.003084122298555146
1784,2017-11-21,9191393455.03,0.23797800000000002,68540952.0612,0.0034240534940996707
1785,2017-11-22,8985301818.64,0.23264200000000002,89483233.0325,0.004393851516947524
1786,2017-11-23,9230518422.03,0.23899099999999998,77539966.1387,0.0037636218990082077
1787,2017-11-24,9379602702.09,0.242851,92284551.3527,0.004765269575931669
1788,2017-11-25,9430855251.56,0.244178,37988725.2019,0.003511733984853112
1789,2017-11-26,9768264647.2,0.25291399999999997,52986615.4062,0.00274145455026602
1790,2017-11-27,9590251837.55,0.24830500000000003,90593067.9914,0.003843786758576699
1791,2017-11-28,9811638130.44,0.254037,125548671.362,0.006289998172448743
1792,2017-11-29,11504478541.2,0.297867,277047853.542,0.006640433882307619
1793,2017-11-30,9517949824.02,0.24643299999999999,174320386.73099998,0.004852317961831586
1794,2017-12-01,9669312852.92,0.250352,108101376.241,0.0043247934744314815
1795,2017-12-02,9874168557.75,0.255656,47069028.9401,0.0038072583882175206
1796,2017-12-03,9869302075.86,0.25553000000000003,46639283.7226,0.002982258572965185
1797,2017-12-04,9789693564.71,0.252919,65647497.4485,0.003272060228203508
1798,2017-12-05,9824169696.14,0.253598,112490109.60299999,0.0048346674052238215
1799,2017-12-06,9507206011.56,0.245416,175788923.04299998,0.007124007027713156
1800,2017-12-07,9011616129.07,0.232623,1789273374.65,0.005264046794516856
1801,2017-12-08,8663467397.4,0.223636,12198428260.2,0.005473676979142874
1802,2017-12-09,9768540242.68,0.252162,103939489.33600001,0.0032663492468203627
