,date,marketcap,price,txVol,meanFee
523,2017-07-06,140204215.56,2.61,2884598.30413,0.0057575656914893615
524,2017-07-07,148292501.095,2.76,3668683.25423,0.005431709338842975
525,2017-07-08,135297852.647,2.52,4467701.02183,0.00653879150812065
526,2017-07-09,129853512.05299999,2.41,1503819.4474,0.006850703925729442
527,2017-07-10,121452394.805,2.26,2581704.61513,0.00604915724137931
528,2017-07-11,93936517.5,1.75,3010439.13073,0.005883789400630914
529,2017-07-12,92467312.2526,1.72,1919809.3078599998,0.0064272117136659436
530,2017-07-13,101267759.892,1.88,1345008.47048,0.00589296263269639
531,2017-07-14,100163076.62200001,1.86,1002834.3002299999,0.00508029031026253
532,2017-07-15,88581981.5034,1.64,1299443.4632899999,0.005895374204545455
533,2017-07-16,80827911.3971,1.5,3110077.91752,0.006319487917737789
534,2017-07-17,73730114.4759,1.37,1079054.842,0.006503245139664804
535,2017-07-18,89641223.8817,1.66,1268330.69591,0.006967256939313984
536,2017-07-19,91714163.9344,1.7,1290265.7172,0.005623190700483092
537,2017-07-20,96805459.4366,1.8,1099533.27953,0.006016685356415479
538,2017-07-21,115293163.816,2.14,1261751.80133,0.006101263217391305
539,2017-07-22,109901796.935,2.04,1066663.4424700001,0.005699069525222551
540,2017-07-23,124384157.1,2.31,723455.766472,0.00572801065625
541,2017-07-24,118871811.66700001,2.2,1135343.31363,0.005709663371428571
542,2017-07-25,116439402.638,2.16,1385288.8830000001,0.004942421471389646
543,2017-07-26,101016638.844,1.87,891061.8371620001,0.005777096518987342
544,2017-07-27,108106283.784,2.0,1482317.65785,0.005544718668224299
545,2017-07-28,119130640.86,2.21,1401378.14589,0.0067141964879852125
546,2017-07-29,103829708.082,1.92,1231864.56407,0.0048429035164835165
547,2017-07-30,105644970.812,1.96,829700.0078560001,0.0061298585878962536
548,2017-07-31,103797929.43200001,1.92,1308468.7881,0.0030231954198473286
549,2017-08-01,103297798.798,1.91,1016117.6329999999,0.0049242236896551725
550,2017-08-02,106715798.35700001,1.98,1604873.5563299998,0.005627990688775511
551,2017-08-03,106016305.41299999,1.96,1525311.94649,0.005945222704918033
552,2017-08-04,105136347.67,1.95,980872.268109,0.004570894086294416
553,2017-08-05,111025037.549,2.06,950584.392359,0.005446629479166666
554,2017-08-06,113449868.07100001,2.1,1139881.72068,0.004529220658823529
555,2017-08-07,103164029.71,1.91,751207.3034890001,0.004866919701086957
556,2017-08-08,107327136.313,1.99,972401.382901,0.005042281369509044
557,2017-08-09,107178446.57100001,1.98,1854054.20513,0.0038541650379746834
558,2017-08-10,105965344.748,1.96,1265259.24547,0.005208056244019138
559,2017-08-11,115450648.019,2.14,1485497.0775799998,0.005989681937984496
560,2017-08-12,112576061.453,2.08,1124370.0612,0.006122150346820809
561,2017-08-13,108656174.843,2.01,1136185.41053,0.0046987136867469885
562,2017-08-14,103397296.534,1.91,1115735.54391,0.0043017124603174604
563,2017-08-15,95555896.6563,1.77,1452485.9652200001,0.005354075179856115
564,2017-08-16,103073479.0,1.91,665218.5148090001,0.006041477573099416
565,2017-08-17,103024902.965,1.9,1064745.8271299999,0.006027990393120393
566,2017-08-18,91811306.0,1.7,973694.4787209999,0.0049207046742209635
567,2017-08-19,91267173.5106,1.69,780373.622601,0.004668934423076923
568,2017-08-20,101103428.25,1.87,2037611.5989599999,0.004408072884615385
569,2017-08-21,107444627.25,1.99,1059385.75849,0.004675403006535948
570,2017-08-22,101884338.125,1.88,1259207.92654,0.0052011296583850935
571,2017-08-23,103834268.754,1.92,1189886.60528,0.00450621507936508
572,2017-08-24,109952927.733,2.03,470065.20839399996,0.005054392771428572
573,2017-08-25,115829543.525,2.14,955870.8926709999,0.00690006618266979
574,2017-08-26,132224064.063,2.44,2868724.04549,0.004446895168408827
575,2017-08-27,171182192.8,3.16,1908323.8285,0.004637273704347826
576,2017-08-28,160075004.77899998,2.96,2066197.0738,0.00754601668852459
577,2017-08-29,167575724.929,3.09,7615802.923780001,0.006168513761755486
578,2017-08-30,159488483.17299998,2.94,3205073.0585,0.00644263832962138
579,2017-08-31,154295442.236,2.85,2503598.62536,0.005234142116040955
580,2017-09-01,179298071.04099998,3.31,2998083.3205,0.005076291176470588
581,2017-09-02,215991224.76900002,3.98,2322487.23815,0.006342129602076124
582,2017-09-03,181692706.901,3.35,1603309.01189,0.005376848395833333
583,2017-09-04,196565825.588,3.63,5125912.04589,0.004744448468335788
584,2017-09-05,170114649.425,3.14,3719832.5251800003,0.005077040088365243
585,2017-09-06,195778859.57099998,3.61,4304520.65216,0.006030523397683397
586,2017-09-07,216556832.73299998,3.99,5572279.44711,0.006459667530864197
587,2017-09-08,225106304.146,4.15,5729167.78223,0.006184438804920913
588,2017-09-09,201023663.518,3.71,3221121.40783,0.00535203185520362
589,2017-09-10,200423886.95599997,3.69,5611690.16737,0.006811581439205955
590,2017-09-11,184000367.167,3.39,2641623.02797,0.0064579293584070795
591,2017-09-12,175573311.363,3.24,3680274.0933199995,0.004957969731051345
592,2017-09-13,167034933.212,3.08,4029028.3546300004,0.005490070803212851
593,2017-09-14,168171637.962,3.1,5070822.5215300005,0.004308032300556586
594,2017-09-15,144787159.60799998,2.67,1895320.9607799998,0.004827231467505241
595,2017-09-16,179378596.57099998,3.3,2532562.26584,0.004358927943925233
596,2017-09-17,171330626.492,3.15,5520416.97512,0.004438900412087912
597,2017-09-18,176321166.372,3.25,2665857.61028,0.0027847399510403915
598,2017-09-19,199898315.866,3.68,4734567.399540001,0.0050665534375
